id,startDate,endDate,clientId,status,name,cpf,phone,email
1160,2024-02-23T14:04:59.000Z,2024-02-23T14:56:59.000Z,1160,active,ÍGOR MARTINS,437.xxx.xxx-17,(67) 9xxxx-3371,igor****tins@gmail.com
1113,2024-02-23T14:00:33.000Z,2024-02-23T15:05:33.000Z,1113,active,SARAH SARAIVA,727.xxx.xxx-53,(67) 9xxxx-3761,sara*******va45@hotmail.com
995,2024-02-23T13:58:14.000Z,2024-02-23T14:49:14.000Z,995,active,CECÍLIA H. MACEDO,537.xxx.xxx-86,(67) 9xxxx-5228,ceci******cedo@bol.com.br
1010,2024-02-23T13:55:46.000Z,2024-02-23T14:51:46.000Z,1010,active,MÁRCIA REIS,628.xxx.xxx-89,(67) 9xxxx-4612,marc***reis@live.com
1185,2024-02-23T13:51:18.000Z,2024-02-23T14:40:18.000Z,1185,active,MARCOS MORAES,168.xxx.xxx-35,(67) 9xxxx-7330,marc*****raes@live.com
987,2024-02-23T13:49:11.000Z,2024-02-23T14:37:11.000Z,987,active,FABRÍCIO CARVALHO,735.xxx.xxx-09,(67) 9xxxx-6893,fabr*********alho@bol.com.br
1197,2024-02-23T13:44:58.000Z,2024-02-23T14:49:58.000Z,1197,active,MARIA JÚLIA OLIVEIRA,621.xxx.xxx-61,(67) 9xxxx-1060,mari************ira7@live.com
1159,2024-02-23T13:44:46.000Z,2024-02-23T14:38:46.000Z,1159,inactive,PABLO REIS,404.xxx.xxx-70,(67) 9xxxx-1800,pabl**reis@yahoo.com
994,2024-02-23T13:43:52.000Z,2024-02-23T14:44:52.000Z,994,active,RAUL BATISTA,180.xxx.xxx-55,(67) 9xxxx-8392,raul****ista@gmail.com
1055,2024-02-23T13:40:22.000Z,2024-02-23T14:45:22.000Z,1055,active,FABRÍCIA MOREIRA,972.xxx.xxx-09,(67) 9xxxx-5210,fabr********eira@hotmail.com
1054,2024-02-23T13:28:56.000Z,2024-02-23T14:41:56.000Z,1054,active,FABRÍCIA PEREIRA,475.xxx.xxx-93,(67) 9xxxx-1126,fabr**********ra81@live.com
1199,2024-02-23T13:23:49.000Z,2024-02-23T14:12:49.000Z,1199,active,LARISSA MOREIRA,547.xxx.xxx-61,(67) 9xxxx-6633,lari*******eira@live.com
1001,2024-02-23T13:16:51.000Z,2024-02-23T14:12:51.000Z,1001,inactive,MARIA CECÍLIA ALBUQUERQUE,285.xxx.xxx-58,(67) 9xxxx-6917,mari******************ue94@hotmail.com
975,2024-02-23T13:01:14.000Z,2024-02-23T13:45:14.000Z,975,inactive,BERNARDO ALBUQUERQUE,853.xxx.xxx-52,(67) 9xxxx-6365,bern************rque@bol.com.br
1008,2024-02-23T12:57:59.000Z,2024-02-23T13:52:59.000Z,1008,active,ELOÁ BATISTA,757.xxx.xxx-58,(67) 9xxxx-5874,eloa******ta63@yahoo.com
1067,2024-02-23T12:56:35.000Z,2024-02-23T13:44:35.000Z,1067,active,LUIZA MOREIRA,226.xxx.xxx-15,(67) 9xxxx-1390,luiz*******ra15@yahoo.com
1201,2024-02-23T12:51:42.000Z,2024-02-23T13:52:42.000Z,1201,active,JOANA I. SOUZA,511.xxx.xxx-12,(67) 9xxxx-2426,joan***ouza@hotmail.com
1244,2024-02-23T12:45:43.000Z,2024-02-23T13:49:43.000Z,1244,active,ESTHER CARVALHO,443.xxx.xxx-88,(67) 9xxxx-7772,esth*******alho@yahoo.com
1045,2024-02-23T12:44:50.000Z,2024-02-23T13:51:50.000Z,1045,active,LORENZO SILVA,781.xxx.xxx-09,(67) 9xxxx-4802,lore*****ilva@gmail.com
1048,2024-02-23T12:44:08.000Z,2024-02-23T13:37:08.000Z,1048,active,FELIPE SANTOS,054.xxx.xxx-02,(67) 9xxxx-3000,feli*****ntos@gmail.com
1101,2024-02-23T12:43:39.000Z,2024-02-23T13:47:39.000Z,1101,active,ALESSANDRO NOGUEIRA,758.xxx.xxx-01,(67) 9xxxx-4809,ales*************ra47@yahoo.com
1189,2024-02-23T12:40:57.000Z,2024-02-23T13:35:57.000Z,1189,inactive,JANAÍNA A. BARROS,274.xxx.xxx-03,(67) 9xxxx-8082,jana********os94@live.com
1040,2024-02-23T12:31:55.000Z,2024-02-23T13:33:55.000Z,1040,active,DANILO SARAIVA,374.xxx.xxx-43,(67) 9xxxx-5029,dani******aiva@gmail.com
963,2024-02-23T12:31:18.000Z,2024-02-23T13:24:18.000Z,963,active,WARLEY XAVIER,572.xxx.xxx-46,(67) 9xxxx-6633,warl*****vier@hotmail.com
1127,2024-02-23T12:30:21.000Z,2024-02-23T13:31:21.000Z,1127,active,PAULA E. NOGUEIRA,721.xxx.xxx-74,(67) 9xxxx-8408,paul********ra84@bol.com.br
972,2024-02-23T12:26:20.000Z,2024-02-23T13:31:20.000Z,972,active,FELÍCIA MELO,859.xxx.xxx-42,(67) 9xxxx-4126,feli****melo@live.com
1214,2024-02-23T12:22:03.000Z,2024-02-23T13:28:03.000Z,1214,active,MARIA LUIZA BATISTA,635.xxx.xxx-87,(67) 9xxxx-3730,mari**********ista@live.com
900,2024-02-23T12:17:52.000Z,2024-02-23T13:21:52.000Z,900,active,LÍVIA PEREIRA,194.xxx.xxx-38,(67) 9xxxx-2214,livi*****eira@yahoo.com
1176,2024-02-23T12:16:25.000Z,2024-02-23T13:03:25.000Z,1176,active,ISIS BRAGA,854.xxx.xxx-64,(67) 9xxxx-6987,isis****ga70@bol.com.br
1229,2024-02-23T12:07:30.000Z,2024-02-23T13:03:30.000Z,1229,active,DAVI LUCCA CARVALHO,010.xxx.xxx-05,(67) 9xxxx-5602,davi************ho80@yahoo.com
978,2024-02-23T12:00:54.000Z,2024-02-23T13:05:54.000Z,978,active,ANA JÚLIA BATISTA,723.xxx.xxx-91,(67) 9xxxx-7772,anaj********ista@live.com
1190,2024-02-23T12:00:10.000Z,2024-02-23T13:06:10.000Z,1190,inactive,LARA SANTOS,872.xxx.xxx-00,(67) 9xxxx-7365,lara***ntos@gmail.com
1052,2024-02-23T11:58:26.000Z,2024-02-23T13:04:26.000Z,1052,active,FABRÍCIO NOGUEIRA,507.xxx.xxx-01,(67) 9xxxx-3154,fabr*********eira@hotmail.com
1011,2024-02-23T11:58:15.000Z,2024-02-23T12:52:15.000Z,1011,active,MARIA EDUARDA REIS,586.xxx.xxx-59,(67) 9xxxx-0353,mari***********is89@hotmail.com
1013,2024-02-23T11:54:13.000Z,2024-02-23T12:45:13.000Z,1013,active,ARTHUR BATISTA,126.xxx.xxx-28,(67) 9xxxx-1743,arth******ista@live.com
1152,2024-02-23T11:52:37.000Z,2024-02-23T12:54:37.000Z,1152,inactive,MAITÊ BRAGA,842.xxx.xxx-21,(67) 9xxxx-7140,mait*****ga72@live.com
1232,2024-02-23T11:52:34.000Z,2024-02-23T12:52:34.000Z,1232,active,ANTONELLA NOGUEIRA,181.xxx.xxx-72,(67) 9xxxx-4905,anto************ra33@live.com
1060,2024-02-23T11:52:21.000Z,2024-02-23T12:40:21.000Z,1060,active,HUGO REIS,513.xxx.xxx-09,(67) 9xxxx-8718,hugo*reis@hotmail.com
921,2024-02-23T11:41:11.000Z,2024-02-23T12:41:11.000Z,921,active,RAFAELA SARAIVA,972.xxx.xxx-47,(67) 9xxxx-7827,rafa********iva1@yahoo.com
1128,2024-02-23T11:40:25.000Z,2024-02-23T12:32:25.000Z,1128,inactive,MARIA CECÍLIA MOREIRA,748.xxx.xxx-76,(67) 9xxxx-3072,mari*************ira1@bol.com.br
1102,2024-02-23T11:38:45.000Z,2024-02-23T12:49:45.000Z,1102,inactive,DAVI BRAGA,877.xxx.xxx-58,(67) 9xxxx-4594,davi**raga@hotmail.com
919,2024-02-23T11:36:00.000Z,2024-02-23T12:39:00.000Z,919,active,BRUNA REIS,956.xxx.xxx-02,(67) 9xxxx-1515,brun**reis@bol.com.br
1050,2024-02-23T11:21:27.000Z,2024-02-23T12:17:27.000Z,1050,inactive,LUCCA COSTA,855.xxx.xxx-02,(67) 9xxxx-8600,lucc*****ta29@yahoo.com
1041,2024-02-23T11:11:29.000Z,2024-02-23T12:05:29.000Z,1041,active,RAFAEL BARROS,276.xxx.xxx-19,(67) 9xxxx-2190,rafa******ros7@gmail.com
1247,2024-02-23T11:08:34.000Z,2024-02-23T12:09:34.000Z,1247,active,YURI R. MORAES,514.xxx.xxx-12,(67) 9xxxx-6839,yuri***raes@live.com
918,2024-02-23T11:06:33.000Z,2024-02-23T11:55:33.000Z,918,active,CARLA I. COSTA,460.xxx.xxx-60,(67) 9xxxx-8460,carl*****ta48@live.com
1146,2024-02-23T11:03:57.000Z,2024-02-23T11:49:57.000Z,1146,active,REBECA MORAES,812.xxx.xxx-30,(67) 9xxxx-1950,rebe*******es58@gmail.com
988,2024-02-23T10:59:22.000Z,2024-02-23T11:48:22.000Z,988,inactive,ISABELA MORAES,456.xxx.xxx-37,(67) 9xxxx-1399,isab********es56@live.com
944,2024-02-23T10:53:49.000Z,2024-02-23T11:50:49.000Z,944,active,SILAS MORAES,394.xxx.xxx-53,(67) 9xxxx-3777,sila****raes@live.com
929,2024-02-23T10:46:08.000Z,2024-02-23T11:42:08.000Z,929,active,SUÉLEN BARROS,934.xxx.xxx-33,(67) 9xxxx-8208,suel*******os93@gmail.com
1243,2024-02-23T10:44:02.000Z,2024-02-23T11:58:02.000Z,1243,inactive,EDUARDA OLIVEIRA,307.xxx.xxx-15,(67) 9xxxx-8882,edua********eira@gmail.com
1167,2024-02-23T10:36:18.000Z,2024-02-23T11:30:18.000Z,1167,active,ESTHER ALBUQUERQUE,581.xxx.xxx-02,(67) 9xxxx-7631,esth************ue17@hotmail.com
908,2024-02-23T10:28:35.000Z,2024-02-23T11:16:35.000Z,908,active,RAFAEL PEREIRA,144.xxx.xxx-51,(67) 9xxxx-1240,rafa******eira@yahoo.com
1209,2024-02-23T10:23:40.000Z,2024-02-23T11:21:40.000Z,1209,active,MARIA CECÍLIA SILVA,631.xxx.xxx-79,(67) 9xxxx-7895,mari************va94@yahoo.com
1079,2024-02-23T10:22:45.000Z,2024-02-23T11:13:45.000Z,1079,inactive,MORGANA CARVALHO,268.xxx.xxx-91,(67) 9xxxx-2900,morg**********ho85@gmail.com
1071,2024-02-23T10:18:01.000Z,2024-02-23T11:18:01.000Z,1071,active,EMANUELLY SOUZA,112.xxx.xxx-03,(67) 9xxxx-3608,eman*******ouza@bol.com.br
1155,2024-02-23T10:15:53.000Z,2024-02-23T11:24:53.000Z,1155,inactive,MANUELA FRANCO,683.xxx.xxx-30,(67) 9xxxx-4717,manu********co65@gmail.com
950,2024-02-23T10:12:08.000Z,2024-02-23T11:09:08.000Z,950,active,BEATRIZ COSTA,149.xxx.xxx-20,(67) 9xxxx-4403,beat*******ta41@gmail.com
1121,2024-02-23T10:06:38.000Z,2024-02-23T11:08:38.000Z,1121,active,LEONARDO NOGUEIRA,468.xxx.xxx-07,(67) 9xxxx-4721,leon***********ra45@gmail.com
1109,2024-02-22T23:58:33.000Z,2024-02-23T01:07:33.000Z,1109,active,THÉO ALBUQUERQUE,208.xxx.xxx-92,(67) 9xxxx-7735,theo********rque@hotmail.com
942,2024-02-22T23:53:08.000Z,2024-02-23T01:02:08.000Z,942,active,TERTULIANO REIS,860.xxx.xxx-07,(67) 9xxxx-3943,tert*********is98@bol.com.br
1131,2024-02-22T23:46:37.000Z,2024-02-23T00:33:37.000Z,1131,inactive,JOÃO PEDRO MORAES,339.xxx.xxx-15,(67) 9xxxx-8400,joao**********es40@bol.com.br
952,2024-02-22T23:43:51.000Z,2024-02-23T00:55:51.000Z,952,active,BENJAMIN O. XAVIER,938.xxx.xxx-07,(67) 9xxxx-1834,benj*******vier@bol.com.br
1234,2024-02-22T23:42:34.000Z,2024-02-23T00:32:34.000Z,1234,inactive,LORRAINE CARVALHO,076.xxx.xxx-01,(67) 9xxxx-6421,lorr***********ho79@yahoo.com
997,2024-02-22T23:38:26.000Z,2024-02-23T00:35:26.000Z,997,active,VITOR L. SOUZA,538.xxx.xxx-60,(67) 9xxxx-2145,vito*****za98@bol.com.br
1177,2024-02-22T23:37:52.000Z,2024-02-23T00:33:52.000Z,1177,active,ISABEL BATISTA,875.xxx.xxx-22,(67) 9xxxx-7083,isab******ista@live.com
955,2024-02-22T23:33:53.000Z,2024-02-23T00:30:53.000Z,955,active,MARIANA COSTA,885.xxx.xxx-72,(67) 9xxxx-3315,mari*******ta91@bol.com.br
1124,2024-02-22T23:33:31.000Z,2024-02-23T00:25:31.000Z,1124,inactive,DAVI CARVALHO,863.xxx.xxx-01,(67) 9xxxx-6776,davi*****alho@hotmail.com
1137,2024-02-22T23:31:14.000Z,2024-02-23T00:19:14.000Z,1137,active,ANA LAURA FRANCO,438.xxx.xxx-44,(67) 9xxxx-9660,anal*********co38@hotmail.com
897,2024-02-22T23:31:10.000Z,2024-02-23T00:22:10.000Z,897,active,FELICIANO SILVA,577.xxx.xxx-10,(67) 9xxxx-9153,feli*******ilva@hotmail.com
1044,2024-02-22T23:22:31.000Z,2024-02-23T00:25:31.000Z,1044,active,MARCELO A. SARAIVA,159.xxx.xxx-36,(67) 9xxxx-5952,marc*******aiva@live.com
1179,2024-02-22T23:22:07.000Z,2024-02-23T00:07:07.000Z,1179,active,YASMIN SOUZA,535.xxx.xxx-57,(67) 9xxxx-3547,yasm******za66@yahoo.com
1092,2024-02-22T23:22:03.000Z,2024-02-23T00:26:03.000Z,1092,active,LORRAINE NOGUEIRA,322.xxx.xxx-09,(67) 9xxxx-6804,lorr***********ra34@live.com
1223,2024-02-22T23:21:45.000Z,2024-02-23T00:22:45.000Z,1223,active,SARA O. BATISTA,933.xxx.xxx-15,(67) 9xxxx-1135,sara******ta49@live.com
1117,2024-02-22T23:19:29.000Z,2024-02-23T00:18:29.000Z,1117,inactive,GÚBIO PEREIRA,619.xxx.xxx-26,(67) 9xxxx-8802,gubi*******ra51@gmail.com
1226,2024-02-22T23:09:50.000Z,2024-02-23T00:08:50.000Z,1226,active,ANA LUIZA FRANCO,993.xxx.xxx-44,(67) 9xxxx-4110,anal*******anco@live.com
1172,2024-02-22T23:07:12.000Z,2024-02-23T00:18:12.000Z,1172,active,MORGANA SILVA,883.xxx.xxx-81,(67) 9xxxx-7026,morg*****ilva@yahoo.com
1222,2024-02-22T23:06:00.000Z,2024-02-23T00:06:00.000Z,1222,inactive,ALÍCIA BATISTA,654.xxx.xxx-64,(67) 9xxxx-5600,alic********ta51@hotmail.com
1009,2024-02-22T23:03:06.000Z,2024-02-22T23:55:06.000Z,1009,active,BEATRIZ V. MORAES,982.xxx.xxx-48,(67) 9xxxx-7877,beat******raes@live.com
1170,2024-02-22T23:02:14.000Z,2024-02-23T00:05:14.000Z,1170,active,CARLOS SILVA,681.xxx.xxx-51,(67) 9xxxx-3709,carl******va52@bol.com.br
1036,2024-02-22T22:58:25.000Z,2024-02-23T00:11:25.000Z,1036,active,LORENA COSTA,865.xxx.xxx-34,(67) 9xxxx-8972,lore*****sta3@live.com
1228,2024-02-22T22:57:59.000Z,2024-02-22T23:47:59.000Z,1228,active,DANIEL BATISTA,562.xxx.xxx-66,(67) 9xxxx-4694,dani********ta99@bol.com.br
1105,2024-02-22T22:45:20.000Z,2024-02-22T23:45:20.000Z,1105,inactive,MARINA XAVIER,612.xxx.xxx-30,(67) 9xxxx-9329,mari*****vier@yahoo.com
1075,2024-02-22T22:42:31.000Z,2024-02-22T23:34:31.000Z,1075,active,NOAH NOGUEIRA,671.xxx.xxx-82,(67) 9xxxx-6519,noah*****eira@gmail.com
1077,2024-02-22T22:42:13.000Z,2024-02-22T23:38:13.000Z,1077,active,MARCELO REIS,325.xxx.xxx-50,(67) 9xxxx-8467,marc****reis@hotmail.com
1119,2024-02-22T22:39:26.000Z,2024-02-22T23:46:26.000Z,1119,active,HELENA BARROS,526.xxx.xxx-73,(67) 9xxxx-2727,hele*****rros@gmail.com
1210,2024-02-22T22:37:53.000Z,2024-02-22T23:40:53.000Z,1210,inactive,MARGARIDA SILVA,032.xxx.xxx-43,(67) 9xxxx-9507,marg*********va37@bol.com.br
1130,2024-02-22T22:37:29.000Z,2024-02-22T23:31:29.000Z,1130,inactive,GABRIEL MACEDO,969.xxx.xxx-17,(67) 9xxxx-0765,gabr********do50@gmail.com
986,2024-02-22T22:35:05.000Z,2024-02-22T23:37:05.000Z,986,inactive,LIZ MELO,583.xxx.xxx-02,(67) 9xxxx-0841,liz_melo@bol.com.br
1096,2024-02-22T22:32:28.000Z,2024-02-22T23:41:28.000Z,1096,active,PIETRO BRAGA,518.xxx.xxx-21,(67) 9xxxx-2040,piet******ga81@bol.com.br
1084,2024-02-22T22:29:21.000Z,2024-02-22T23:26:21.000Z,1084,active,FREDERICO A. BRAGA,715.xxx.xxx-27,(67) 9xxxx-4000,fred*******raga@bol.com.br
1005,2024-02-22T22:27:08.000Z,2024-02-22T23:14:08.000Z,1005,active,BENJAMIN OLIVEIRA,063.xxx.xxx-27,(67) 9xxxx-8389,benj*********eira@gmail.com
947,2024-02-22T22:18:02.000Z,2024-02-22T23:15:02.000Z,947,active,CARLOS PEREIRA,314.xxx.xxx-78,(67) 9xxxx-8965,carl******eira@yahoo.com
1240,2024-02-22T21:59:45.000Z,2024-02-22T22:59:45.000Z,1240,active,ANA LUIZA REIS,896.xxx.xxx-32,(67) 9xxxx-9408,anal*******is81@gmail.com
1196,2024-02-22T21:53:09.000Z,2024-02-22T22:47:09.000Z,1196,active,ANTONELLA O. ALBUQUERQUE,512.xxx.xxx-00,(67) 9xxxx-7890,anto***************ue77@yahoo.com
901,2024-02-22T21:51:27.000Z,2024-02-22T22:59:27.000Z,901,active,NICOLAS FRANCO,290.xxx.xxx-28,(67) 9xxxx-8566,nico********co87@live.com
1066,2024-02-22T21:48:31.000Z,2024-02-22T22:49:31.000Z,1066,active,JOÃO PEDRO BATISTA,990.xxx.xxx-02,(67) 9xxxx-6421,joao***********ta10@bol.com.br
1014,2024-02-22T21:36:40.000Z,2024-02-22T22:33:40.000Z,1014,active,YURI MARTINS,624.xxx.xxx-26,(67) 9xxxx-8070,yuri****tins@live.com
1057,2024-02-22T21:12:20.000Z,2024-02-22T22:04:20.000Z,1057,active,EMANUEL BARROS,768.xxx.xxx-32,(67) 9xxxx-1546,eman********os88@bol.com.br
1149,2024-02-22T21:09:09.000Z,2024-02-22T22:12:09.000Z,1149,active,ENZO BATISTA,023.xxx.xxx-40,(67) 9xxxx-1286,enzo******ta17@hotmail.com
1200,2024-02-22T21:08:12.000Z,2024-02-22T22:08:12.000Z,1200,active,PAULA REIS,277.xxx.xxx-18,(67) 9xxxx-2434,paul**reis@gmail.com
933,2024-02-22T20:53:05.000Z,2024-02-22T21:52:05.000Z,933,active,SOPHIA FRANCO,243.xxx.xxx-34,(67) 9xxxx-1425,soph*******co81@yahoo.com
983,2024-02-22T20:52:11.000Z,2024-02-22T21:56:11.000Z,983,active,YURI SANTOS,511.xxx.xxx-61,(67) 9xxxx-7607,yuri*****os13@yahoo.com
1114,2024-02-22T20:49:48.000Z,2024-02-22T21:57:48.000Z,1114,inactive,PABLO MELO,214.xxx.xxx-09,(67) 9xxxx-0307,pabl**melo@live.com
1169,2024-02-22T20:40:58.000Z,2024-02-22T21:34:58.000Z,1169,active,NÚBIA REIS,002.xxx.xxx-64,(67) 9xxxx-6108,nubi**reis@gmail.com
1233,2024-02-22T20:39:40.000Z,2024-02-22T21:47:40.000Z,1233,active,ANTONELLA BRAGA,086.xxx.xxx-07,(67) 9xxxx-2400,anto*******raga@hotmail.com
1006,2024-02-22T20:34:38.000Z,2024-02-22T21:37:38.000Z,1006,active,ÍGOR Y. BATISTA,308.xxx.xxx-60,(67) 9xxxx-2416,igor****ista@hotmail.com
1049,2024-02-22T20:23:14.000Z,2024-02-22T21:23:14.000Z,1049,active,RICARDO SILVA,342.xxx.xxx-59,(67) 9xxxx-1565,rica*****ilva@yahoo.com
924,2024-02-22T20:17:03.000Z,2024-02-22T21:03:03.000Z,924,active,PEDRO HENRIQUE BRAGA,683.xxx.xxx-08,(67) 9xxxx-4674,pedr***********raga@bol.com.br
904,2024-02-22T20:16:41.000Z,2024-02-22T21:19:41.000Z,904,active,YASMIN MOREIRA,404.xxx.xxx-05,(67) 9xxxx-2693,yasm******eira@bol.com.br
913,2024-02-22T20:13:38.000Z,2024-02-22T21:11:38.000Z,913,active,LORRAINE OLIVEIRA,568.xxx.xxx-95,(67) 9xxxx-6669,lorr***********ra67@bol.com.br
1004,2024-02-22T20:12:38.000Z,2024-02-22T21:06:38.000Z,1004,active,YAGO SANTOS,685.xxx.xxx-74,(67) 9xxxx-7714,yago***ntos@gmail.com
936,2024-02-22T20:05:50.000Z,2024-02-22T21:08:50.000Z,936,active,ANTÔNIO NOGUEIRA,829.xxx.xxx-51,(67) 9xxxx-4213,anto********eira@hotmail.com
1129,2024-02-22T20:05:35.000Z,2024-02-22T21:15:35.000Z,1129,inactive,LIZ V. COSTA,677.xxx.xxx-15,(67) 9xxxx-5593,liz.*osta@yahoo.com
1205,2024-02-22T20:01:17.000Z,2024-02-22T20:51:17.000Z,1205,active,ISABELLY MELO,748.xxx.xxx-09,(67) 9xxxx-7319,isab*****melo@bol.com.br
979,2024-02-22T19:57:39.000Z,2024-02-22T20:52:39.000Z,979,active,SÍLVIA MARTINS,974.xxx.xxx-78,(67) 9xxxx-6721,silv*******ins5@live.com
973,2024-02-22T19:55:36.000Z,2024-02-22T21:02:36.000Z,973,inactive,FABRÍCIA A. MARTINS,472.xxx.xxx-57,(67) 9xxxx-8434,fabr********tins@gmail.com
1195,2024-02-22T19:49:43.000Z,2024-02-22T20:55:43.000Z,1195,active,PEDRO MOREIRA,650.xxx.xxx-19,(67) 9xxxx-1239,pedr*******ra21@gmail.com
1100,2024-02-22T19:48:48.000Z,2024-02-22T20:44:48.000Z,1100,active,KARLA BARROS,463.xxx.xxx-05,(67) 9xxxx-8355,karl****rros@hotmail.com
1194,2024-02-22T19:47:55.000Z,2024-02-22T20:51:55.000Z,1194,inactive,FÁBIO MELO,684.xxx.xxx-41,(67) 9xxxx-3944,fabi**melo@gmail.com
1145,2024-02-22T19:46:09.000Z,2024-02-22T20:42:09.000Z,1145,inactive,SIRINEU OLIVEIRA,975.xxx.xxx-40,(67) 9xxxx-2556,siri********eira@live.com
1076,2024-02-22T19:42:27.000Z,2024-02-22T20:52:27.000Z,1076,active,YAGO V. PEREIRA,965.xxx.xxx-87,(67) 9xxxx-4777,yago******ra23@live.com
1144,2024-02-22T19:40:49.000Z,2024-02-22T20:44:49.000Z,1144,active,WARLEY FRANCO,657.xxx.xxx-17,(67) 9xxxx-3148,warl*****anco@yahoo.com
1220,2024-02-22T19:36:05.000Z,2024-02-22T20:31:05.000Z,1220,inactive,MARIANA SARAIVA,629.xxx.xxx-41,(67) 9xxxx-6267,mari*********va56@live.com
1038,2024-02-22T19:32:40.000Z,2024-02-22T20:42:40.000Z,1038,active,ISABELA MOREIRA,441.xxx.xxx-07,(67) 9xxxx-7407,isab*********ra79@gmail.com
1122,2024-02-22T19:32:16.000Z,2024-02-22T20:36:16.000Z,1122,active,RICARDO MARTINS,136.xxx.xxx-84,(67) 9xxxx-9531,rica*********ns61@live.com
1156,2024-02-22T19:28:50.000Z,2024-02-22T20:15:50.000Z,1156,inactive,FELIPE CARVALHO,880.xxx.xxx-04,(67) 9xxxx-4793,feli*******alho@gmail.com
990,2024-02-22T19:28:44.000Z,2024-02-22T20:12:44.000Z,990,active,RAUL MACEDO,304.xxx.xxx-01,(67) 9xxxx-8800,raul***cedo@gmail.com
1212,2024-02-22T19:25:11.000Z,2024-02-22T20:32:11.000Z,1212,inactive,PEDRO ALBUQUERQUE,100.xxx.xxx-65,(67) 9xxxx-5195,pedr***********ue35@bol.com.br
1202,2024-02-22T19:24:26.000Z,2024-02-22T20:24:26.000Z,1202,active,ISABEL O. BATISTA,614.xxx.xxx-38,(67) 9xxxx-6382,isab********ta55@live.com
928,2024-02-22T19:23:44.000Z,2024-02-22T20:12:44.000Z,928,inactive,RAFAELA SOUZA,488.xxx.xxx-97,(67) 9xxxx-2213,rafa*******za18@gmail.com
1031,2024-02-22T19:20:45.000Z,2024-02-22T20:31:45.000Z,1031,active,DAVI LUCCA REIS,987.xxx.xxx-70,(67) 9xxxx-6326,davi******reis@bol.com.br
910,2024-02-22T19:20:36.000Z,2024-02-22T20:06:36.000Z,910,active,BRUNA COSTA,075.xxx.xxx-07,(67) 9xxxx-8545,brun*****ta89@gmail.com
899,2024-02-22T19:19:39.000Z,2024-02-22T20:07:39.000Z,899,active,ISABELLY COSTA,118.xxx.xxx-16,(67) 9xxxx-5561,isab********ta66@live.com
931,2024-02-22T19:17:07.000Z,2024-02-22T20:26:07.000Z,931,active,TALITA ALBUQUERQUE,971.xxx.xxx-21,(67) 9xxxx-2535,tali************ue33@bol.com.br
1018,2024-02-22T19:12:58.000Z,2024-02-22T20:07:58.000Z,1018,inactive,CARLA SILVA,866.xxx.xxx-20,(67) 9xxxx-6460,carl***ilva@live.com
1093,2024-02-22T19:05:00.000Z,2024-02-22T19:58:00.000Z,1093,inactive,FÉLIX BRAGA,817.xxx.xxx-03,(67) 9xxxx-5601,feli***raga@yahoo.com
1163,2024-02-22T19:03:50.000Z,2024-02-22T20:00:50.000Z,1163,active,CÉSAR SARAIVA,441.xxx.xxx-92,(67) 9xxxx-4191,cesa*****aiva@hotmail.com
999,2024-02-22T19:00:53.000Z,2024-02-22T20:14:53.000Z,999,inactive,MATHEUS REIS,758.xxx.xxx-39,(67) 9xxxx-1360,math******is90@hotmail.com
1148,2024-02-22T14:58:20.000Z,2024-02-22T15:46:20.000Z,1148,inactive,FELÍCIA FRANCO,284.xxx.xxx-69,(67) 9xxxx-6686,feli********co81@bol.com.br
981,2024-02-22T14:55:47.000Z,2024-02-22T15:48:47.000Z,981,active,FREDERICO SOUZA,751.xxx.xxx-95,(67) 9xxxx-6713,fred*******ouza@hotmail.com
1024,2024-02-22T14:43:00.000Z,2024-02-22T15:30:00.000Z,1024,inactive,FABIANO BATISTA,724.xxx.xxx-81,(67) 9xxxx-8779,fabi*******ista@gmail.com
954,2024-02-22T14:38:58.000Z,2024-02-22T15:31:58.000Z,954,active,MEIRE COSTA,842.xxx.xxx-51,(67) 9xxxx-2447,meir***osta@hotmail.com
993,2024-02-22T14:37:57.000Z,2024-02-22T15:37:57.000Z,993,active,SARA BATISTA,165.xxx.xxx-42,(67) 9xxxx-8200,sara****ista@bol.com.br
1161,2024-02-22T14:28:10.000Z,2024-02-22T15:35:10.000Z,1161,active,ISABELLA COSTA,562.xxx.xxx-00,(67) 9xxxx-6657,isab*******sta7@hotmail.com
1039,2024-02-22T14:22:16.000Z,2024-02-22T15:28:16.000Z,1039,active,REBECA BRAGA,114.xxx.xxx-23,(67) 9xxxx-5856,rebe******ga71@hotmail.com
1090,2024-02-22T14:16:33.000Z,2024-02-22T15:15:33.000Z,1090,inactive,MARIA LUIZA MELO,476.xxx.xxx-49,(67) 9xxxx-4547,mari*********lo99@bol.com.br
1081,2024-02-22T14:16:26.000Z,2024-02-22T15:20:26.000Z,1081,active,THÉO MOREIRA,139.xxx.xxx-66,(67) 9xxxx-5140,theo****eira@yahoo.com
965,2024-02-22T14:14:23.000Z,2024-02-22T15:15:23.000Z,965,active,EMANUEL BATISTA,775.xxx.xxx-90,(67) 9xxxx-1201,eman*********ta13@live.com
1157,2024-02-22T14:13:11.000Z,2024-02-22T15:07:11.000Z,1157,inactive,ISABELA NOGUEIRA,646.xxx.xxx-68,(67) 9xxxx-6401,isab********eira@bol.com.br
1097,2024-02-22T14:12:38.000Z,2024-02-22T15:04:38.000Z,1097,active,CAUÃ PEREIRA,338.xxx.xxx-12,(67) 9xxxx-5469,caua******ra41@live.com
